,x,y,label,state
3146,3.477921754645372,-5.257291830546438,0,CA
3155,1.2379469087247128,-3.958548227740499,4,NV
3171,-1.628409857167527,-2.3195810761892317,4,CA
3176,2.5696333832926617,-3.9157831256801745,4,CA
3181,-3.8231321477637192,-0.9725959491953905,4,NC
3182,-2.4203468344241386,-1.4272818906826232,1,NM
3183,6.282070729330305,-5.859788103978614,4,CA
3196,-9.794832148358353,-0.41057471268650864,7,CA
3202,-2.274399115233497,-2.1033767803043144,4,NC
3208,0.400519296202161,-3.1426451677908287,1,NC
3211,3.11829742742762,-3.0726012904433926,1,CA
3213,-13.833835724577016,2.337883493257321,1,NM
3217,-5.478432463392009,1.297511524759246,1,CA
3222,0.655821994016479,-4.016707958731257,4,NC
3225,-1.9934746025228032,-2.110997563423135,4,CA
3228,-1.3467380061724488,-1.3907038603365516,4,CA
3231,-3.274856654085702,-0.9136833005700389,0,CA
3242,-4.868246612948667,-2.3894838744495797,7,NM
3249,-3.537175583914989,-2.5094007500839615,4,CA
3255,-1.4311325343306147,-2.171946483032082,7,CA
3266,-3.108104365604796,3.105418944933742,6,CA
3270,-3.559016288890197,-3.0083010971185806,7,CA
3272,-3.990317617374442,-0.7320421164610897,4,CA
3275,-0.282438182857118,-2.960218292529277,4,CA
3284,11.36892120228736,-7.788710953808855,4,CA
3288,-3.5332300494064417,-1.3752313398414568,0,CA
3296,1.7368543609507237,-2.7361329360898607,1,CA
3297,-5.9919762319408285,-1.5862245667681285,0,NC
3299,12.249104738633086,-8.409277018141875,4,NV
3303,4.715548837111135,-3.8565933672478407,1,CA
3307,-2.7143289838178304,-2.0737615507509592,4,NC
3309,-9.494531045254364,-1.7726922493978778,7,CA
3311,11.205914675064474,-7.404183628360092,4,CA
3319,1.4652344999222557,-2.313270625477641,0,CA
3326,-0.7788232958755491,-3.484170887387932,6,CA
3330,2.644727153833633,-4.492516833893945,4,CA
3332,7.233281591753971,-5.72822200328762,4,CA
3344,1.010600172118734,-2.5421243113255136,4,CA
3351,-6.559842335813666,-1.6293812371403915,4,AR
3355,-2.16279252829465,-2.7708891193018386,0,NC
3367,1.6446104152034238,-3.924440083966721,7,AR
3374,4.751166552302598,-4.124048727155477,6,CA
3379,-6.322945939457277,1.0921432353997473,4,NV
3384,1.2809052522908202,-3.700873408547264,7,NM
3389,-2.9164199007604994,-2.4715033411502345,4,NV
3393,0.06344082990001827,-5.119954360494231,7,CA
3400,3.6823166435311974,-5.9694368550840515,7,NM
3404,-11.932722616155429,3.6099847425234763,1,CA
3408,5.060173763651206,-4.701873554394675,0,CA
3413,-6.769621642308281,-2.1983499549511407,7,CA
3418,-4.304221393708924,-1.1956634511903559,4,CA
3420,-1.4484687145159902,-1.987584043919225,1,CA
3424,-2.993980604150832,-3.284882817996636,7,NM
3425,0.3816039593823734,-4.568436583187761,7,CA
3434,5.740629046901746,-5.091831737589801,4,NV
3440,-4.355717193664772,-2.4273024715297296,7,CA
3444,5.852741789874386,-6.403233001605561,7,CA
3450,-12.357298928426749,0.6092670398249802,7,CA
3451,2.25831310534972,-3.1084015229547175,4,NC
3468,-5.771276359154037,-2.5943889714639354,7,NC
3470,0.11988693240811629,-2.8690250763865848,4,CA
3471,2.8835803618672453,-2.7466998170792416,1,AR
3477,-4.046304289464983,-0.9277526758246968,5,CA
3478,-0.6843159917557113,-2.25267617534855,1,CA
3486,1.5505834073839437,-3.875990228188501,4,NV
3487,2.8132988143028266,-3.759273677189011,0,CA
3493,6.897146673815618,-4.892293278583048,4,CA
3495,5.153871138805971,-3.8874357881177097,4,NC
3504,2.3950351424887772,-4.3064464662186,4,CA
3507,1.0580224170204433,-3.4444319972307587,4,NC
3517,-3.3502653730883214,0.210280242098614,1,CA
3519,-7.044219907986184,-0.04864617073918638,7,CA
3523,3.04146027757019,-4.1059232682056885,4,CA
3527,10.374230957673777,-7.025215556761557,0,CA
3528,-0.1158603184159768,-3.462348271983448,4,CA
3530,-0.7630568167795287,-2.285097147093454,4,CA
3531,-3.5749290382080505,-2.671568216086485,7,CA
3534,-4.779880045905067,-0.5071003277084518,4,CA
3536,8.721209296783694,-5.571894369628694,0,CA
3537,-3.5158605206095666,-0.49734603048733844,4,CA
3538,4.330811033433297,-4.308819393797838,4,NM
3539,-6.123812246159896,-0.23548612450969553,5,CA
3554,-6.1668324841096895,-2.459807491441138,7,NM
3555,9.569130149101401,-6.66509368889387,4,CA
3560,-6.803992020802199,-1.1043545982019665,7,CA
3563,8.542366852971757,-5.904831267464091,4,NC
3586,-3.4301125065609566,-1.2677559248457901,4,CA
3587,1.1482956615861304,-3.8505453833599033,7,CA
3589,-0.2580355358009403,-2.3491124741499188,0,AR
3618,-3.3438619063312784,-0.7619988129968436,1,CA
3621,1.5612301192178706,-2.9478074563328223,4,CA
3623,3.473777933378215,-4.14550468129342,4,NM
3631,-6.127532746095787,-2.321958881539452,7,CA
3633,-4.837292399443949,-1.4213996894817646,0,CA
3636,-3.800510306087359,-0.10223344637589356,1,CA
3650,1.2595683390926644,-4.398743606745699,4,CA
3653,1.275731487864329,-2.2589314848629147,1,CA
3654,-2.563768208905829,1.902310328995822,1,CA
3657,-2.5206812260284206,-2.108758766941763,1,CA
3664,1.026828692996813,-3.5039221786809978,0,CA
3672,-4.340915247499214,-0.5171361280631981,5,CA
3683,8.06491158491284,-5.638189231413216,4,CA
3685,-3.9444644708938434,0.19560241971551548,6,CA
3686,5.8466337209387484,-5.8293629009625745,4,CA
3687,-11.281376676824701,3.4936321581436034,5,CA
3691,-4.089880061494594,-0.4738491197046839,4,CA
3692,3.9442126888916227,-3.6750636141825943,3,NM
3693,-8.884436067322309,1.2000683447538074,1,AR
3694,1.105886211793,-1.8659644630788805,4,CA
3695,-8.262019554682182,0.7585530543683596,1,CA
3700,-4.099648110142687,-1.287325752772673,4,CA
3709,6.744082898678441,-5.838204192512562,4,CA
3710,-6.5680999346201485,0.0922052151995634,4,CA
3713,-9.32746658428609,0.013767382987492522,4,CA
3716,4.377492301743831,-4.928881771721192,0,CA
3717,-3.8451099953219345,-1.7009867904180644,4,NV
3724,-5.926888765085754,0.5762909668375537,4,CA
3725,1.455208885624341,-1.437503143562548,3,CA
3727,-0.6920761723909836,-2.5194276086039293,1,NM
3729,0.8432313024568812,-3.453826700449341,4,NC
3754,-10.198794583584858,1.5087704643126088,1,NC
3760,9.069676878322129,-7.393954142313418,7,CA
3763,8.030018284250811,-5.91113131637006,0,CA
3765,-9.702166660706359,-0.38897892879839896,7,CA
3770,-5.019266398051303,-0.4742648103902982,1,CA
3771,0.4276911229203594,-2.9012377860676253,4,NV
3774,8.42230511688438,-6.956095977359612,7,NV
3777,2.9179587647403444,-4.597732559753712,4,NC
3778,-0.8348747284061309,-2.4948385970650686,0,AR
3794,-0.6397343243212049,-2.577586559833744,4,CA
3799,-5.172155195411727,-1.6744279387121412,7,CA
3811,2.8752345985209886,-5.735571269712274,7,CA
3815,-0.0012509700566875274,-2.9397414697789035,0,NV
3817,0.9354937597235108,-3.3009053105764075,4,CA
3818,0.1601808997840727,-3.2182581980117178,4,CA
3819,-9.627275297728728,1.7629474622222445,1,NV
3824,5.874964151387038,-4.383745758176561,1,NV
3829,11.575474287599667,-7.448317235271858,4,CA
3843,5.428442189124163,-5.007359188768153,0,CA
3844,3.2508830542840985,-4.489466251812143,4,CA
3852,-13.677783078219536,1.8188998295258847,7,CA
3853,20.898722216330572,-10.685398823430784,4,CA
3855,-10.193879980276938,1.4125022957197217,4,NM
3857,4.5076823470941,-4.537396527148908,4,CA
3861,-9.354044342858279,0.8934738206927688,1,CA
3863,-0.027953573124905113,-3.0167752690494187,5,CA
3864,6.537254714601441,-5.431039555920225,0,CA
3868,-0.29695719043882485,-4.206156379469703,5,CA
3877,-7.8309935942556725,1.5520707553470856,1,CA
3878,-2.7838824143167553,-2.7954532063243267,4,CA
3884,-6.169671408381862,-1.070173478326269,0,CA
3885,-8.494518374549626,1.9020824444987665,1,CA
3894,-2.283554040430818,-2.025334386201454,1,NV
3895,2.427761983447287,-4.763169619690154,7,CA
3897,-0.9819649529208306,-2.1624315077546803,1,CA
3898,4.232242888972787,-5.9667684464888495,7,CA
3901,4.511034789069469,-4.971022691092045,4,CA
3905,-12.035289175614594,2.464404905431548,1,CA
3908,8.5660365359177,-6.16932538498289,4,NC
3909,10.323933985482608,-6.405468580604664,4,NV
3917,12.086626687744488,-0.405453392078642,3,CA
3922,-3.3855108729674934,-2.827318483264274,7,NC
3927,-4.18273821911632,-0.7758922512964451,6,NV
3934,0.280415484456252,-2.5058913561854355,1,CA
3937,-5.917416641181592,0.5404901428604922,6,CA
3940,-7.865790110225616,-0.5815383544184765,7,CA
3949,-5.677376669894321,-1.18714791338837,7,NV
3953,-5.842554261997038,1.6236075871751028,1,CA
3967,5.209061376188661,-5.3777277030322415,0,CA
3971,6.06474107861761,-5.529691379355465,4,CA
3974,7.782170041494194,-5.878707988974313,4,CA
3977,11.756543096687462,-7.685808935994112,0,CA
3978,-10.666018663720717,1.6567126233068272,1,NV
3982,-9.780043818306451,0.037882539861959295,7,CA
3987,-3.9547077683383884,-0.06795456451567163,5,NC
3991,-9.117345031142774,0.43185327960389813,5,NC
3993,-2.548433798818811,-1.2965539703070823,1,CA
3995,0.885942033630981,-2.3356758308060694,4,CA
4003,15.294211662883123,6.543146219287024,2,NV
4005,3.5182753628493466,-5.5464707793412975,7,NV
4008,-4.54321132371272,-1.8998284251437874,4,CA
4010,2.574003628846355,-4.215646402888439,5,CA
4012,-4.23048525329239,-3.368957567357877,7,CA
4014,-4.5016950192877925,-0.8948387409559867,4,CA
4015,9.100244926181935,-6.477602058726784,4,CA
4017,7.939971462843836,0.3361919362621398,4,CA
4018,4.949675824827211,-2.404368773806821,0,NM
4019,-4.56242835456078,-0.9805261648045112,1,CA
4020,-14.80902601026081,2.544681713141236,1,NV
4021,-9.63793896151882,1.3722601469351259,1,NV
4023,0.02951542273243567,-3.07110652897485,0,CA
4029,-1.8789698199942195,0.8272992537572594,7,CA
4034,-5.884813790418333,-0.4858686942087116,1,NM
4036,-4.1303213921019655,-0.835421244589127,0,AR
4037,7.742498875822623,-5.828875318672371,6,CA
4048,2.1251975167391395,-5.562040767697693,7,CA
4058,-9.924888737454168,0.49187487714667183,7,CA
4060,-2.643699475308084,-2.2932516174027104,7,CA
4062,1.8227626400156354,-3.8195386004885776,4,CA
4071,4.432339993474534,-5.44422330585493,7,NM
4075,-2.686535516377725,-3.261238279656409,7,NM
4079,4.311589266795663,-4.7702265973520115,4,CA
4082,-1.0434064185582366,-2.829479238395821,4,CA
4086,2.852315854369853,-4.2083183093864145,4,AR
4088,-5.288260844846822,-1.579474927263347,7,CA
4089,-8.339445007386935,0.5307284685100013,7,CA
4095,2.052210670839378,-4.610541579958477,7,CA
4104,-6.229765287464289,-0.6575729073173591,1,CA
4110,-1.7696179097186948,-2.8779630789070847,4,CA
4118,3.104328450490284,-4.622374587422639,4,NM
4124,-3.629137047135287,-1.3506215799587091,0,CA
4127,7.7069170841940275,-6.359838946369806,4,NC
4134,-1.3239013565488562,-1.4444955202364502,5,CA
4141,6.746678941188689,-5.963799305368138,4,CA
4142,-7.102991353815133,0.1976254710888806,0,NC
4143,7.992855946553018,-6.087148084091491,4,CA
4149,3.969004116112329,-4.50507668004565,4,NM
4150,8.368747897895195,-6.292800185669094,4,CA
4152,-3.892667151194157,-1.8554659589594484,4,CA
4187,-11.615969188184968,-0.4692574695603804,7,CA
4192,1.1367850956965437,-3.0295759830132414,4,CA
4193,-13.530507181148694,1.5245640063027734,7,NC
4196,9.487186193074768,-6.454580614786449,6,CA
4200,-0.0047895958178344675,-3.887379452163244,7,NV
4202,6.339479713603343,-5.4873468143182595,4,CA
4203,0.746451405687329,-4.760346780489863,7,CA
4207,-2.1082703229885404,-2.7601061905233046,7,CA
4212,-3.57265935652793,-1.1364750019011616,1,NM
4213,6.898203164635425,-5.721956594027367,0,NC
4217,-14.198362027233708,3.172508269840311,1,CA
4235,-3.1440762758866043,-2.260055730035186,4,CA
4238,-3.800554611845071,0.22076352100339675,1,CA
4250,-1.238610873364252,-0.7147876868888874,4,NM
4251,-3.444521744732712,-1.4721157016986528,5,NM
4262,-1.7438190045532402,-1.850191914786493,1,NM
4271,11.347850746598088,-7.384097100146969,4,CA
4272,-5.805932201096844,-1.139753537952279,5,CA
4274,-4.204907767226053,-2.7870566351898245,7,CA
4275,7.742405905907283,-5.721391829528456,4,CA
4277,2.506676372471368,-3.8915898988115654,0,NV
4291,3.2466307252313653,-4.436781352455371,4,CA
4298,-3.2814625081434854,-1.710998638623114,4,AR
4304,-6.3755887728690945,0.04525138724650043,1,NV
4305,3.9044684281388857,-1.9867657253594855,6,NV
4306,6.8203585497227,-6.411140535210616,7,CA
4307,-4.156859313997504,-1.097686586704754,1,CA
4312,-3.6395167017907446,-2.2524928107412108,4,CA
4313,-4.036667364764112,2.2570495161062745,1,CA
4314,9.339525090426699,-6.532523046036805,4,CA
4317,3.534405417788192,-4.1597229241483005,1,AR
4323,4.594544849682524,-4.6879805958792655,4,CA
4330,-8.443189317298815,-1.1659728881802565,7,NV
4337,-6.443499903260123,-2.060472456079011,0,CA
4339,-0.7753525230147488,-0.5999414838117298,1,CA
4343,2.6473736162308903,-4.031098153784437,5,CA
4352,-5.726315485628122,-1.3575576853780318,4,CA
4355,-4.675787571131891,0.6942217928391928,6,CA
4356,-1.7666334484586945,-3.2464992955584773,4,CA
4360,-1.0050641377067526,-3.300495050031197,7,CA
4364,8.909456596965802,-5.677875792427243,4,NC
4366,-10.762346970763014,1.9044489466727013,1,CA
4374,-0.1303800769401129,-1.5229740617457646,4,NC
4384,6.48568325101038,-6.413450207187272,0,CA
4386,-3.606257948691557,-1.3430070303026416,4,NM
4390,-1.863722718289633,-3.1180513273442054,4,CA
4394,-6.194632816135408,-1.4152207202528655,7,AR
4396,-4.809050012863457,-3.690769052004581,7,CA
4406,1.3752686146159663,-3.6322000431921584,6,CA
4407,-3.262603779042782,-1.7852689889710105,0,CA
4409,-8.717433350759094,-0.17961345763589373,1,CA
4413,-4.842128698587082,-3.2137527401131694,7,CA
4416,-3.279899311797003,-2.70391537683441,6,CA
4422,-0.37016171597267294,-4.440672386164221,7,CA
4425,18.03876376480927,-8.79247655684859,4,CA
4426,-6.006539170053308,0.04863750609438151,0,NV
4441,2.1894100937750163,-3.653245781766901,4,CA
4443,1.7654313327777762,-4.902436987567552,7,NM
4450,4.886820969010074,-6.369001078136569,7,CA
4463,-7.257504963500876,-0.5724393586253779,7,CA
4464,7.596751768724481,-5.227427410554042,1,CA
4465,-10.3443817328183,1.0127040009325596,4,CA
4476,-7.2825372716492565,-0.3693572941668594,7,CA
4482,-1.8717052856823169,-1.615387608370465,6,AR
4485,2.7177938064936713,-4.137097707566027,4,NM
4490,0.5213038364386527,-4.351335569337556,4,CA
4493,11.402630052501218,-7.566999106330119,0,CA
4495,-7.492299777003103,0.20974753714200148,0,AR
4497,-4.959813582842366,-1.2158748089073068,4,CA
4498,4.418402276915353,-7.908290283241467,7,AR
4505,2.2388418324115245,-4.707919300000823,4,NC
4507,-13.097781334156188,1.7821973409755825,6,CA
4513,-8.12467573819204,1.779338258550923,1,CA
4517,-0.10490348906928525,-2.2336905297602563,1,CA
4519,-10.182685476059367,0.9604247477780636,1,CA
4522,-2.7384401017399327,-1.0408368688748848,1,NV
4523,2.9695325460901993,-4.50049386028406,4,NV
4524,8.137824178007735,-5.851311833641284,0,CA
4527,1.3946200111072702,-5.410320166437499,0,CA
4528,7.873590523015421,-6.588103895239566,4,CA
4529,5.493906897565884,-4.246792550262873,0,CA
4534,-11.460361388167422,2.8958072993924517,6,CA
4539,-5.106085539834101,-0.09348193745553827,1,CA
4541,-0.7060784869333482,-3.7019080837199776,7,CA
4542,10.582749364950175,-6.541629345497991,4,CA
4548,0.47323446315290274,-3.064487428910636,4,NC
4551,-0.402526614988714,-2.2826154678111683,5,CA
4554,-3.4904037245017183,-0.1761789422191152,0,CA
4557,-4.427709501831892,-1.910849762695407,0,CA
4562,6.9874536237571165,-5.293030438536523,5,NC
4569,2.4879345586558053,-4.5163225104005305,0,CA
4571,-2.8926196111385014,-1.7126969382377857,4,CA
4572,-2.6490689459096606,-2.2563158186883476,7,CA
4575,-8.73850541449408,0.17363725713936556,4,NM
4577,3.0557435357397216,-4.3564325875636385,4,CA
4588,-8.11488027875653,-1.8300081654610112,7,CA
4589,-2.4330058667624455,-2.7057349451332326,0,AR
4590,-7.938237956338245,-0.438509176038453,1,NC
4604,-1.6159994121411956,-2.5976165485525,5,CA
4607,-1.6493943593577252,-2.623074060388881,4,NM
4626,3.3912925086424774,-4.688636336353459,0,CA
4636,-2.8827156012592043,-0.9213931526928487,4,CA
4638,-4.8244922154828265,-1.4684829039725422,0,CA
4644,-6.1925244492898095,-1.6413281818072898,7,CA
4645,7.186838411234179,-5.896897099518408,4,CA
4651,2.6350260981219744,-3.608258655158697,4,CA
4652,4.590803589389359,-4.875051704030371,4,CA
4658,1.2708707333493179,-4.244664336772729,4,CA
4659,-1.1354074155093619,-4.113188091840676,7,CA
4660,0.3396595385254082,-3.2766779490134894,6,CA
4661,-2.433016229974978,-1.563731441480329,7,NM
4677,-5.098417017703645,-0.5165500134418507,1,CA
4686,-12.384557461342455,1.0196200569882268,7,CA
4692,12.523522156475305,-7.651594114572681,0,CA
4697,4.210528231314091,-3.3316045465411657,1,CA
4698,-2.3101666174647457,-1.2461494802300808,1,CA
4699,5.5417519697433315,-4.424282533221642,6,CA
4700,-5.7084382807661145,-2.587005555848908,7,CA
4701,-1.243808401305405,-2.667638344938637,7,CA
4702,2.420894151354523,-3.8746954561596314,5,CA
4706,-6.7085897918253705,0.4738648365009526,1,CA
4707,2.1325448360225248,-3.2307578026632973,6,CA
4710,3.0135696993045364,-3.3837340029897143,4,CA
4713,-0.4616810770787645,-1.145111518934637,4,CA
4723,-6.328833444339807,-0.8763083934144109,7,CA
4726,-2.330507785117558,-1.413182949814444,4,CA
4728,-2.732601848211465,-1.310118379674272,5,CA
4733,-4.837563006632765,-0.42874533652442565,1,NM
4736,-3.929784576194488,-0.16412207689843433,1,CA
4739,-5.959204155810822,0.063221021974972,4,NV
4741,0.5443037247208841,-1.3423537363981781,4,CA
4742,3.7682754085599326,-6.012115254033787,7,NC
4744,-2.3718369883660606,-3.6959777497241384,7,NM
4753,5.758914582412417,-5.7121925666294295,4,NM
4767,-10.70537893371961,1.6167082532050632,1,CA
4768,-7.248943052298706,0.8480688526300512,6,CA
4775,5.91940454186858,-5.751643345951088,7,CA
4779,-3.5773966833947233,-1.9852377039458917,4,CA
4782,-4.280837426944956,-2.019438990306228,7,CA
4783,-6.8502741861330465,0.7504515349745623,1,CA
4787,-5.823278349431223,-0.9412850814069629,4,CA
4790,-9.566217080954477,-0.4511971910720151,7,CA
4797,-7.74793676208403,0.5229496107575562,1,NC
4804,-9.44737064917352,1.5008710745292535,1,CA
4809,-0.3608450138323244,-4.836497672828898,7,NV
4811,-9.702049837199066,3.7426320253463956,1,NM
4812,-14.710164195686854,3.5125826395013444,1,AR
4813,-3.705381124505615,-2.101540303277735,7,CA
4820,-10.467432242998866,0.756572986055523,1,CA
4821,2.2015586088715025,-4.567141101305227,7,NV
4825,-10.666018663720717,1.6567126233068272,1,NV
4830,5.189105058627929,-5.324405977469165,7,CA
4839,-2.3867021559051835,-3.0257241607778034,7,CA
4847,4.935434255011697,-4.36334467307038,4,CA
4850,-2.283576473985547,-2.5956737501503633,4,CA
4854,-10.261156087547679,0.8175978584939203,5,CA
4863,4.432441480905016,-4.5036593224486765,0,NV
4864,-7.979111936262639,-1.067638987087184,7,CA
4875,-1.0662341521500218,-1.599509014814796,4,CA
4876,-2.1875539677177125,-1.3657671310277673,4,CA
4880,1.9294535890202522,-3.410974997640883,4,NV
4881,-1.7074794119421661,-3.0470557926996027,7,CA
4882,-16.751951717102386,2.4946571407937403,7,CA
4889,7.881433240908452,-3.7058281216674236,4,CA
4890,2.763236316405112,-3.782144600919424,4,NC
4892,-10.938071853107576,1.685031263414072,1,CA
4894,2.0236669799637426,-4.046348864019923,4,NV
4897,1.8733899020323943,-3.728871760148074,4,NM
4899,-2.4563943712075744,-2.0094699342018285,4,CA
4903,6.159432862886482,-5.028614214091345,5,CA
4923,-7.726132764239841,-2.2151289622198096,7,CA
4941,-3.3510001075511924,-2.5471591132437417,7,CA
4956,-9.870673858150878,1.6381187922812992,1,NM
4963,-12.120326066878988,2.613439076662329,1,CA
4964,-8.029432493018072,0.8326606713126465,1,CA
4969,1.228731950967691,-3.4877925229010818,4,CA
